X,Y,OBJECTID,CommunityID,CommunityName,Location,Latitude,Longitude,Sq_Mi_Land,Sq_Mi_Water,Section,Township,Range,Meridian,Climate,AsOfDate,IsMostRecent,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-171.718826416,63.7768845370001,152,{961462BD-8155-4FFF-863B-A652CC389066},Gambell,"Gambell is located on the northwest cape of St. Lawrence Island, 200 miles southwest of Nome, in the Bering Sea. The city is 36 miles from the Chukotka Peninsula, Siberia.",63.7769,-171.7152,10.9,19.5,10,020S,067W,K,"Gambell falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Wind and fog are common, and precipitation occurs 300 days per year. The Bering Sea freezes during mid-November, with break-up at the end of May. Extremes from -30 to 65 °F have been recorded.",2018/09/17 08:00:00+00,1,{FF7A079B-CA2C-4266-B27C-84034DCEC89C},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-135.509865976,58.0558686300001,153,{6506427D-91A9-4004-B55F-B5D8AC6ECBEC},Game Creek,"Game Creek is on Chichagof Island in Southeast Alaska, 2.6 miles southwest of Hoonah.",58.0559,-135.5099,,,18,044S,061E,C,"Game Creek falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year.",2018/09/17 08:00:00+00,1,{1D8D20BE-AEBF-41FC-95F3-884E8CBF99C6},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-149.239969439,61.574085322,154,{A1A00D41-E402-42E4-B4DE-FF2EE4036F66},Gateway,"Gateway is adjacent to and southwest of Palmer, off the Glenn Highway. The area is accessed by Trunk Road and the Palmer-Wasilla Highway.",61.5741,-149.24,,,10,017N,001E,S,"Gateway falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{085ABE4B-023C-433E-A19F-9E6632AD0412},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-157.756966714,61.8887285700001,155,{84187274-E695-4735-89E5-F837DCB605AD},Georgetown,"Georgetown is located on the north bank of the upper Kuskokwim River in the Kilbuck-Kuskokwim mountains. It is east of the mouth of the George River, 16 miles northwest of Red Devil.",61.891,-157.6827,,,22,021N,046W,S,"Georgetown falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{DD6AC23C-BA2B-4BAE-9147-637A7CF845B1},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-149.128043975,60.9677519630001,156,{CD547D99-6D12-4842-81D6-4087A40EA80A},Girdwood,"Girdwood is located on Turnagain Arm in the Municipality of Anchorage, 35 miles southeast of downtown Anchorage. The area is accessed by the Seward Highway. Girdwood is bordered on three sides by the Chugach State Park and Chugach National Forest.",60.9608,-149.1353,,,17,010N,002E,S,"Girdwood falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{139A83C6-1C6C-4870-B657-E970A43B697E},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-147.726006288,61.7934695910001,157,{723F2211-DF24-4A26-B478-AC2F7B43D3AF},Glacier View,"Glacier View is in the Matanuska-Susitna Borough, located on the Glenn Highway 60 miles east of Palmer.",61.7935,-147.7437,,,25,020N,009E,S,"Glacier View falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{EF5199CF-D652-46BC-BAF3-CE1E27318A2E},,,GIS_OWNER_CDO,2023/09/27 05:45:19+00
-145.527781972,62.1126684530001,158,{0F6D14AC-19B0-4FFB-87AF-FBC82152C2A8},Glennallen,"The community of Glennallen lies along the Glenn Highway at its junction with the Richardson Highway, 189 road miles east of Anchorage. It is located just outside the western boundary of Wrangell-St. Elias National Park.",62.1127,-145.5278,,,23,004N,002W,C,"Glennallen falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{98A634D6-1132-475E-B339-ABDCE05C24F8},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-144.85983288,63.858742062,159,{A4C10B55-783B-407A-899A-082F370C4AE8},Gold Sand Acres,"Gold Sand Acres is in the Southeast Fairbanks Census Area. It is located on the north side of the Alaska Highway and on the southwest bank of the Healy River, just east of the community of Deltana.",63.9822,-145.5374,,,11,011S,011E,F,"Gold Sand Acres falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{DC28645C-EC26-4127-BA57-892CD21889D2},,,GIS_OWNER_CDO,2023/09/27 05:45:19+00
-147.879467233,64.927310398,160,{C63A334D-9CE5-410F-9042-CB548BBECC87},Goldstream,Goldstream is a census-designated place in the Fairbanks North Star Borough. It is located on the Old Steese Highway north of the City of Fairbanks.,64.9273,-147.8795,,,12,001N,002W,F,"Goldstream falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{63548C2C-8915-41D4-9DF3-8DBEB1A16ECE},,,GIS_OWNER_CDO,2023/09/27 05:45:19+00
-163.03671154,64.5423909510001,161,{D18E8CFB-89C1-437A-ADAA-399023E0587C},Golovin,Golovin is located on a point of land between Golovnin Bay and Golovnin Lagoon on the Seward Peninsula. It is 70 miles east of Nome.,64.5428,-163.0351,3.7,,10,011S,022W,K,"Golovin falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Golovin Bay is frozen from early November to mid-May.",2018/09/17 08:00:00+00,1,{D8FD6E38-C4CC-466C-A9BE-1621C4086B82},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-161.58225677,59.118225167,162,{86CBBCFB-1DC1-4C75-A1A2-84F6C19F0635},Goodnews Bay,"The community is located on the north shore of Goodnews Bay at the mouth of Goodnews River. It is 116 air miles south of Bethel, 110 miles northwest of Dillingham, and 400 miles west of Anchorage.",59.122,-161.592,3.2,,21,012S,073W,S,"Goodnews Bay falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{7B5822A5-5B25-4EE0-AC7A-33B9BB09BEBD},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-160.06572812,62.9064389100001,163,{DD04D244-B150-4D0C-83D9-26AAE567CC97},Grayling,"Grayling is located in Interior Alaska on the west bank of the Yukon River, east of the Nulato Hills. It is 18 air miles north of Anvik.",62.9066,-160.0666,10.9,0.1,34,033N,057W,S,"Grayling falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The Yukon River is ice-free from June through October.",2018/09/17 08:00:00+00,1,{CFEB86BB-4862-4EB9-803A-E955FCC223B6},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-145.371878034,62.2685800840001,164,{5A851423-1D34-45BF-9EE7-8765E762667F},Gulkana,"Gulkana is located on the east bank of the Gulkana (Kulkana) River at its confluence with the Copper River. It lies at mile 127 of the Richardson Highway, 14 miles north of Glennallen.",62.2686,-145.3719,,,26,006N,001W,C,"Gulkana falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{0BD5C3E3-6673-44A4-B9E0-6221186D8450},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-151.22378748,59.597697945,165,{74696C73-F1AA-4DBA-8D8F-2D4FFAEFCC7E},Halibut Cove,"Halibut Cove is in the Kachemak Bay State Park on the Kenai Peninsula. It lies on the south shore of Kachemak Bay, 12 miles across the inlet from the Homer Spit.",59.5977,-151.2238,,,6,007S,011W,S,"Halibut Cove falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{C70D2FC0-5773-457B-B20E-7BCEB5048931},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-163.8941667,62.8961111,166,{4E111111-E561-4EB9-AB8B-3A099E33AC07},Hamilton,"The site is located on the right bank of Apoon Pass, southwest of Kotlik, in the Yukon Delta.",62.8961,-163.8942,,,3,032N,078W,S,"Hamilton falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{C8DA3134-713E-4706-AB9C-48802EFE3A6A},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-151.738002932,59.935010644,167,{452DEEAD-0063-4786-BCAF-5835043C441F},Happy Valley,"Happy Valley lies on Happy Valley Creek on the west coast of the Kenai Peninsula on the Sterling Highway, 22 miles northwest of Homer.",59.935,-151.738,,,8,003S,014W,S,"Happy Valley falls within the gulf coast transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{933F2FA1-B071-4A14-9C52-195100FD2662},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-135.739061618,58.4133428700001,168,{3D5231FD-4F19-414E-A871-FAFF3941FF8F},Gustavus,"Gustavus lies on the north shore of Icy Passage at the mouth of the Salmon River in the St. Elias Mountains, 48 air miles northwest of Juneau. It is surrounded by Glacier Bay National Park and Preserve on three sides and the waters of Icy Passage on the south. Glacier Bay Park is 3.3 million acres and offers 16 tidewater glaciers.",58.4189,-135.7104,33.2,22,8,040S,059E,C,"Gustavus falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year. This zone lacks prolonged periods of freezing weather at low altitudes and is characterized by cloudiness and frequent fog. The combination of heavy precipitation and low temperatures at high altitudes in the coastal mountains of southern Alaska accounts for the numerous mountain glaciers.",2018/09/17 08:00:00+00,1,{EF5937C3-77DB-442D-A90D-6053D28390F5},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-135.447875977,59.2343139650001,169,{EE7CEC95-7451-4BA9-B25F-B1C7F2362518},Haines Borough,"Haines Borough is located on the shores of the Lynn Canal between the Chilkoot and Chilkat Rivers, 80 air miles northwest of Juneau. It is just south of the Canadian border at British Columbia and 600 air miles southeast of Anchorage and Fairbanks. By road, it is 775 miles from Anchorage.",59.2345,-135.453,2343.7,382.1,34,030S,059E,C,"Haines Borough falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year. This zone lacks prolonged periods of freezing weather at low altitudes and is characterized by cloudiness and frequent fog. The combination of heavy precipitation and low temperatures at high altitudes in the coastal mountains of southern Alaska accounts for the numerous mountain glaciers.",2018/09/17 08:00:00+00,1,{C66BEEE7-38D3-4792-ADD1-1868690DD017},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-146.599293666,64.3715071930001,170,{55DEA83C-221E-4084-B00F-536B59BE5069},Harding-Birch Lakes,"Harding-Birch Lakes is located 4 miles southeast of the junction of the Salcha and Tanana Rivers, 38 miles northwest of Big Delta. It lies on the Richardson Highway between Harding Lake and Birch Lake.",64.3715,-146.5993,,,29,006S,006E,F,"Harding-Birch Lakes falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{2E04450D-11A4-4197-9F86-460A240351A4},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-147.628552179,65.1227222890001,171,{B043E26D-53A6-4E96-8A4B-7A5E4AE142C0},Haystack,"Haystack is located within the Fairbanks North Star Borough, off the Elliott Highway north of the City of Fairbanks. It lies along the ridge of Haystack Mountain, for which it is named.",65.1227,-147.6286,,,6,003N,001E,F,"Haystack falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{2B52281A-79C5-466E-8E83-641257C58B70},,,GIS_OWNER_CDO,2023/09/27 05:45:19+00
-149.005844886,63.870384426,172,{8905A89B-A676-4C0A-BEB5-C17AD570F833},Healy,"Healy lies at the mouth of Healy Creek on the Nenana River, 78 miles southwest of Fairbanks. It is located on a 2.5-mile spur road, just north of the entrance to the Denali National Park and Preserve on the George Parks Highway.",63.8734,-149.0033,,,18,012S,007W,F,"Healy falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{3BCE4737-ABBE-45C8-B4A0-9EAEC513CC03},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-144.733488172,63.999928713,173,{093A0B52-9C15-4F33-8872-681E456A939D},Healy Lake,"The 5-mile long Healy Lake lies on the course of the Healy River, 29 miles east of Delta Junction.",63.9957,-144.6982,,,6,011S,016E,F,"Healy Lake falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{29649AF7-9E79-4BE4-8E3B-D24902D90335},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-133.347806252,57.4642536530001,174,{6882E91E-F23E-4649-BC1E-168B1173F2E7},Hobart Bay,"Hobart Bay is on the Southeast mainland on the east shore of Stephens Passage, 70 miles south of Juneau.",57.4643,-133.3478,,,11,051S,075E,C,"Hobart Bay falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year. Hobart Bay receives much less precipitation than is typical of Southeast Alaska.",2018/09/17 08:00:00+00,1,{E545FE07-7BE5-45AD-AB9F-0DBBE02C7577},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-132.650023104,55.4822322970001,175,{6B0D4814-B112-41E9-8F10-11A29507E7CA},Hollis,"Hollis is located on the east side of Prince of Wales Island on Twelvemile Arm, 19 miles east of Craig by road, and 35 miles west of Ketchikan by water.",55.4822,-132.65,,,4,074S,084E,C,"Hollis falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year. This zone lacks prolonged periods of freezing weather at low altitudes and is characterized by cloudiness and frequent fog. The combination of heavy precipitation and low temperatures at high altitudes in the coastal mountains of southern Alaska accounts for the numerous mountain glaciers.",2018/09/17 08:00:00+00,1,{CCD37FEB-CF8F-4102-98B2-14FFDDFFDE96},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
-159.771828933,62.1984422020001,176,{6F84CE74-EDA0-4424-A080-4A7C0F08E5DF},Holy Cross,Holy Cross is located in Interior Alaska on the west bank of Ghost Creek Slough off the Yukon River. It is 40 miles northwest of Aniak and 420 miles southwest of Fairbanks.,62.2005,-159.7686,31.3,6.2,5,024N,057W,S,"Holy Cross falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The Yukon river is ice-free from June through October.",2018/09/17 08:00:00+00,1,{633404D3-3B73-45C7-976F-A4438D789429},,,GIS_OWNER_CDO,2018/09/18 03:39:49+00
