X,Y,OBJECTID,PCECommunity,CommunityName,EntityName,DataYear,Population,ReportedPeriods,ResidentialCustomers,CommunityFacilitiesCustomers,OtherCustomers,ResidentialkWhEligibleforPCE,FacilitieskWhEligibleforPCE,TotalkWhEligibleforPCECredit,TotalkWhSold,TotalDieselFuelUsed,TotalCostOfFuel,AveragePriceOfFuelPerGallon,TotalNonFuelExpenses,YearToDatePCEDisbursements,TotalDieselGeneratedkWh,TotalNonDieselGeneratedkWh,TotalPurchasedkWhs,ResidentialRateBasedOn500kWh,PCERateApplied,EffectiveResidentialRate,Notes,IsMostRecent,CommunityAggRowPos
451255.903980532,1591003.87519876,1049,Healy Lake PCE,Healy Lake,Alaska Power Company,2013,13,12,3,0,1,17120,0,17120,39732,8107,34090,4.21,41769,10180,52896,0,0,1.7382,0.8142,0.924,,,1
451255.903980532,1591003.87519876,1050,Healy Lake PCE,Healy Lake,Alaska Power Company,2012,13,12,7,0,2,20348,6025,26373,64171,8855,35090,3.96,45033,18052,77179,0,0,0.9032,0.6247,0.2785,,,1
451255.903980532,1591003.87519876,1051,Healy Lake PCE,Healy Lake,Alaska Power Company,2011,10,,9,3,,22378,6255,28633,73975,9641,33438.35,3.47,48368,12974,89773,0,0,0.76,0.5307,0.2293,,,1
451255.903980532,1591003.87519876,1052,Healy Lake PCE,Healy Lake,Alaska Power Company,2010,18,,10,3,,25382,11543,36925,89145,10327,24290.93,2.35,45652,14864,98167,0,0,0.6295,0.429,0.2005,,,1
451255.903980532,1591003.87519876,1053,Healy Lake PCE,Healy Lake,Alaska Power Company,2006,34,,9,3,,30046,27268,57314,137078,152885,27242.84,1.9147,39367.58,17294.06,152885,,,0.5692,0.3848,0.1844,,,1
451255.903980532,1591003.87519876,1054,Healy Lake PCE,Healy Lake,Alaska Power Company,2001,61,,13,4,,36847,18172,55019,106916,15106,21157,1.4,26341.18,12348.61,125306,,,0.3952,0.1839,0.2113,,,1
1325892.93821721,822796.348237747,1055,Hollis PCE,Hollis,Alaska Power Company,2023,138,12,137,0,35,559334,558,559892,4445187,0,0,,0,34411,0,0,0,0.3236,0.0742,0.2494,See Craig for power generation. No Non-Fuel Expenses Reported,1,1
1325892.93821721,822796.348237747,1056,Hollis PCE,Hollis,Alaska Power Company,2022,131,12,135,1,36,436286,2479,438765,3758591,0,0,,0,13399,0,0,0,0.3485,0.0797,0.2688,See Craig for power generation,,1
1325892.93821721,822796.348237747,1057,Hollis PCE,Hollis,Alaska Power Company,2021,132,12,131,1,34,428140,3015,431155,3531317,0,,,,35,0,0,0,0.2902,0.0005,0.2897,See Craig For Power Generation,,1
1325892.93821721,822796.348237747,1058,Hollis PCE,Hollis,Alaska Power Company,2020,124,12,132,1,31,417013,3033,420046,2170486,0,,,,6303,0,0,0,0.273,0.0155,0.2575,See Craig For Power Generation,,1
1325892.93821721,822796.348237747,1059,Hollis PCE,Hollis,Alaska Power Company,2019,128,12,132,1,31,404884,3260,408144,1427843,0,,,,12678,0,0,0,0.2931,0.0305,0.2626,,,1
1325892.93821721,822796.348237747,1060,Hollis PCE,Hollis,Alaska Power Company,2018,112,12,128,1,28,398507,4080,402587,1563623,0,,,,11392,0,0,0,0.2919,0.0429,0.249,See Craig for generation data,,1
1325892.93821721,822796.348237747,1061,Hollis PCE,Hollis,Alaska Power Company,2017,113,12,129,1,27,386097,3979,390076,966715,0,,,,8017,0,0,0,0.2712,0.0327,0.2385,,,1
1325892.93821721,822796.348237747,1062,Hollis PCE,Hollis,Alaska Power Company,2016,94,12,129,1,26,355121,3854,358975,930008,0,,,,7793,0,0,0,0.2481,0.0181,0.23,See Craig for power generation,,1
1325892.93821721,822796.348237747,1063,Hollis PCE,Hollis,Alaska Power Company,2015,120,12,126,1,23,350743,3647,354390,858278,0,,,,14529,0,0,0,0.2607,0.0396,0.2211,See Craig for power generation,,1
1325892.93821721,822796.348237747,1064,Hollis PCE,Hollis,Alaska Power Company,2014,109,12,123,1,22,346829,3550,350379,875403,0,,,54777,24711,0,0,0,0.2345,0.0665,0.168,See Craig for power generation,,1
1325892.93821721,822796.348237747,1065,Hollis PCE,Hollis,Alaska Power Company,2013,106,12,119,1,23,344423,4404,348827,894927,0,,,58244,24460,0,0,0,0.2597,0.0751,0.1846,See Craig for power generation,,1
1325892.93821721,822796.348237747,1066,Hollis PCE,Hollis,Alaska Power Company,2012,112,12,118,1,23,352891,3830,356721,909295,0,,,47720,33625,0,0,0,0.2866,0.1091,0.1775,See Craig for power generation,,1
1325892.93821721,822796.348237747,1067,Hollis PCE,Hollis,Alaska Power Company,2011,193,,114,1,,346037,2986,349023,887855,0,0,0,33369,20455,0,0,0,0.2801,0.1173,0.1628,See Craig for power generation & costs,,1
1325892.93821721,822796.348237747,1068,Hollis PCE,Hollis,Alaska Power Company,2010,172,,117,1,,340965,4234,345199,879070,0,0,0,37406,19492,0,0,0,0.2128,0.068,0.1448,,,1
1325892.93821721,822796.348237747,1069,Hollis PCE,Hollis,Alaska Power Company,2006,165,,107,1,,304833,3176,308009,755197,,,,30949.94,16418.09,,,,0.2043,0.0661,0.1382,Included with Craig's information. Average Price of Fuel and Total Diesel Generated kWh calculations could not be made due to lack of data or other circumstances.,,1
1325892.93821721,822796.348237747,1070,Hollis PCE,Hollis,Alaska Power Company,2001,111,,82,1,,260654,3631,264285,475057,43626,50777.1,1.16,20852.78,13154.78,528960,,,0.1849,0.0375,0.1474,,,1
-299104.583730028,1371169.35640814,1071,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2023,158,12,68,9,21,281547,66721,348268,603184,43043,175515,4.08,153982,136363,627981,0,0,0.667,0.4138,0.2532,,1,1
-299104.583730028,1371169.35640814,1072,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2022,167,12,68,9,21,235230,67392,302622,541875,42865,119042,2.78,107751,82606,560424,0,0,0.5464,0.2937,0.2527,,,1
-299104.583730028,1371169.35640814,1073,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2021,158,12,72,10,20,246061,99285,345346,569978,45541,113914,2.5,112384,89729,591678,0,0,0.5013,0.2409,0.2604,,,1
-299104.583730028,1371169.35640814,1074,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2020,168,12,76,11,15,236779,98254,335033,558520,49531,146538,2.96,117629,101302,581543,0,0,0.5596,0.2963,0.2633,,,1
-299104.583730028,1371169.35640814,1075,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2019,167,12,76,10,15,240105,90934,331039,560226,41731,121904,2.92,118196,96726,584023,0,0,0.5488,0.3073,0.2415,,,1
-299104.583730028,1371169.35640814,1076,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2018,155,12,78,10,13,259135,99765,358900,596390,42783,106588,2.49,130133,98706,622217,0,0,0.5081,0.2687,0.2394,,,1
-299104.583730028,1371169.35640814,1077,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2017,175,12,77,12,14,250383,106095,356478,596472,55966,145756,2.6,117719,102702,622138,0,0,0.5101,0.2929,0.2172,,,1
-299104.583730028,1371169.35640814,1078,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2016,177,12,75,11,13,228165,102957,331122,561368,46900,138918,2.96,159485,109207,588894,0,0,0.5419,0.3231,0.2188,,,1
-299104.583730028,1371169.35640814,1079,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2015,167,12,74,12,15,246476,109515,355991,594876,49168,183282,3.73,146280,135769,623580,0,0,0.6049,0.3838,0.2211,,,1
-299104.583730028,1371169.35640814,1080,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2014,181,12,77,11,15,254543,118548,373091,613690,50543,185971,3.68,143688,145986,639857,0,0,0.5916,0.3902,0.2014,,,1
-299104.583730028,1371169.35640814,1081,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2013,176,12,76,11,13,259197,117173,376370,623048,51865,193192,3.72,170844,141467,648055,0,0,0.5994,0.4048,0.1946,"Unreliable generation; annual gen < sales",,1
-299104.583730028,1371169.35640814,1082,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2012,178,12,76,9,14,252062,117002,369064,616078,48986,174688,3.57,170840,131561,638591,0,0,0.5951,0.3773,0.2178,,,1
-299104.583730028,1371169.35640814,1083,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2011,187,,76,11,,253101,123907,377008,583877,47341,138153.72,2.92,148198,118303,623699,0,0,0.5271,0.3211,0.206,,,1
-299104.583730028,1371169.35640814,1084,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2010,194,,75,9,,257673,121006,378679,588859,48529,152615.32,3.14,149355,145171,670250,0,0,0.5553,0.3387,0.2166,,,1
-299104.583730028,1371169.35640814,1085,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2006,206,,84,10,,259428,120691,380119,599117,627332,119290.91,2.4331,,97679.7,627332,,,0.5393,0.3407,0.1986,Non-fuel expenses for all AVEC locations are reported with Wales as a total.,,1
-299104.583730028,1371169.35640814,1086,Holy Cross PCE,Holy Cross,Alaska Village Electric Cooperative,2001,259,,84,9,,315686,96353,412039,706219,57908,80403.02,1.39,,96484.3,750667,,,0.4283,0.1882,0.2401,Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,1
1076331.88668661,1052302.38252826,1087,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2023,904,12,428,27,83,1602846,653663,2256509,5241365,291353,1288819,4.42,1675554,917098,4265340,1399870,0,0.6313,0.3256,0.3057,,1,1
1076331.88668661,1052302.38252826,1088,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2022,769,12,413,27,78,1409881,629133,2039014,4814882,260420,733129,2.82,1345199,754338,3777321,1456735,0,0.6849,0.3979,0.287,,,1
1076331.88668661,1052302.38252826,1089,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2021,782,12,410,27,76,1438885,589378,2028263,4338853,220011,431834,1.96,1475440,545184,3202358,1518035,0,0.6137,0.3236,0.2901,,,1
1076331.88668661,1052302.38252826,1090,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2020,789,12,392,27,73,1439416,615497,2054913,4283328,234537,637745,2.72,1118931,717931,3436087,1264506,0,0.6006,0.3264,0.2742,,,1
1076331.88668661,1052302.38252826,1091,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2019,773,12,382,27,75,1359108,608052,1967160,4026944,263981,740627,2.81,1159687,681485,3723016,733182,0,0.5979,0.3384,0.2595,,,1
1076331.88668661,1052302.38252826,1092,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2018,793,12,377,28,76,1384370,630574,2014944,4198932,246002,603533,2.45,1037155,613082,3486555,1140373,0,0.5597,0.3071,0.2526,,,1
1076331.88668661,1052302.38252826,1093,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2017,783,12,387,28,73,1401108,618634,2019742,4228766,233786,496226,2.12,1048849,573051,3546296,1112501,0,0.5322,0.2896,0.2426,,,1
1076331.88668661,1052302.38252826,1094,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2016,787,12,391,28,75,1431233,556575,1987808,4197469,223262,579792,2.6,973525,538322,3307649,1386991,0,0.4695,0.2371,0.2324,,,1
1076331.88668661,1052302.38252826,1095,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2015,798,12,391,28,72,1433055,570293,2003348,4323699,314793,1146242,3.64,960249,772418,4734244,0,0,0.5916,0.3686,0.223,,,1
1076331.88668661,1052302.38252826,1096,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2014,777,12,372,28,75,1419497,584832,2004329,4265453,314168,1224178,3.9,934370,805765,4654869,0,0,0.6179,0.3989,0.219,,,1
1076331.88668661,1052302.38252826,1097,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2013,753,12,371,28,73,1449839,557663,2007502,4274532,315632,1322017,4.19,919579,858064,4659732,0,0,0.6824,0.4561,0.2263,,,1
1076331.88668661,1052302.38252826,1098,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2012,760,12,368,32,76,1447813,567425,2015238,4344829,328490,1306174,3.98,895324,852696,4803438,0,0,0.6332,0.4205,0.2127,,,1
1076331.88668661,1052302.38252826,1099,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2011,764,,353,32,,1437333,540738,1978071,4361553,325172,1004065.51,3.09,883733,719741,4760212,0,0,0.6026,0.381,0.2216,,,1
1076331.88668661,1052302.38252826,1100,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2010,823,,358,28,,1420263,497121,1917384,4274752,330476,864850,2.62,808049,567816,4702798,0,0,0.5608,0.363,0.1978,,,1
1076331.88668661,1052302.38252826,1101,Hoonah PCE,Hoonah,Inside Passage Electric Cooperative,2006,841,,358,24,,1472958,546155,2019113,4657913,5104532,837227.75,2.3541,,469540.57,5104532,,,0.4177,0.2918,0.1259,Non-fuel expenses for all IPEC locations are reported with Klukwan as a total.,,1
1076331.88668661,1052302.38252826,1102,Hoonah PCE,Hoonah,Tlingit Haida Regional Electric Authority,2001,880,,341,22,,1375646,654759,2030405,5904468,429904,580568.53,1.35,,428639.55,6337558,,,0.3458,0.159,0.1868,Operating expenses for Tlingit Haida Regional Electric Authority communities are reported as a total for the utility in the community of Klukwan.,,1
-637703.69598663,1341749.41966851,1103,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2023,1330,12,250,7,65,1335099,419600,1754699,3535021,192820,752623,3.9,902427,493964,3378245,363049,0,0.5405,0.2732,0.2673,,1,1
-637703.69598663,1341749.41966851,1104,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2022,1193,12,264,9,63,1141230,660596,1801826,3613863,230799,602460,2.61,718612,406926,3346993,363434,0,0.4911,0.2336,0.2575,,,1
-637703.69598663,1341749.41966851,1105,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2021,1239,12,270,11,62,1131724,629258,1760982,3383844,238730,591247,2.48,667203,395731,3208689,387490,0,0.4958,0.2281,0.2677,,,1
-637703.69598663,1341749.41966851,1106,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2020,1247,12,268,11,61,1098527,327449,1425976,3391895,229241,689643,3.01,714360,412306,3240439,336061,0,0.5637,0.2844,0.2793,,,1
-637703.69598663,1341749.41966851,1107,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2019,1243,12,261,11,61,1108916,262180,1371096,3262757,233148,720428,3.09,688371,359615,3158072,272543,0,0.5337,0.2759,0.2578,,,1
-637703.69598663,1341749.41966851,1108,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2018,1188,12,273,11,60,1094454,257811,1352265,3226469,199282,517331,2.6,704020,342048,2783379,637294,0,0.4907,0.2361,0.2546,,,1
-637703.69598663,1341749.41966851,1109,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2017,1210,12,257,11,66,1050079,253394,1303473,3213953,217532,579108,2.66,634301,321495,3012366,484418,0,0.479,0.2473,0.2317,,,1
-637703.69598663,1341749.41966851,1110,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2016,1178,12,262,13,63,996904,253856,1250760,3113556,196395,607177,3.09,884561,370913,2793747,508164,0,0.4957,0.2708,0.2249,,,1
-637703.69598663,1341749.41966851,1111,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2015,1134,12,255,12,68,973191,245457,1218648,3107854,208411,847481,4.07,764221,436821,2876958,431856,0,0.5972,0.3664,0.2308,,,1
-637703.69598663,1341749.41966851,1112,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2014,1114,12,259,12,59,889957,556308,1446265,3039243,207157,806851,3.89,711602,495921,2756103,428928,0,0.5426,0.3436,0.199,,,1
-637703.69598663,1341749.41966851,1113,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2013,1137,12,270,15,35,912027,640195,1552222,3210092,199573,811731,4.07,880228,565355,2675469,713768,0,0.5747,0.3813,0.1934,,,1
-637703.69598663,1341749.41966851,1114,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2012,1093,12,270,15,31,938305,578268,1516573,3160056,225738,913340,4.05,720156,537245,2907725,521872,0,0.6058,0.3875,0.2183,,,1
-637703.69598663,1341749.41966851,1115,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2011,1158,,281,14,,899883,469254,1369137,2928754,194459,623645.64,3.21,743366,382573,2718449,569800,0,0.5092,0.3041,0.2051,,,1
-637703.69598663,1341749.41966851,1116,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2010,1160,,268,17,,818002,396649,1214651,2748475,182964,558153.74,3.05,697109,423655,2426058,652381,0,0.514,0.2994,0.2146,,,1
-637703.69598663,1341749.41966851,1117,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2006,1124,,242,13,,813647,169197,982844,2527262,2642784,353332.74,1.8333,,215971.34,2642784,,,0.4767,0.2812,0.1955,Non-fuel expenses for all AVEC locations are reported with Wales as a total.,,1
-637703.69598663,1341749.41966851,1118,Hooper Bay PCE,Hooper Bay,Alaska Village Electric Cooperative,2001,1066,,210,13,,772232,155878,928110,2309002,199907,260827.84,1.3,,212425.6,2411575,,,0.4187,0.1815,0.2372,Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,1
-11727.409237893,1787572.07370767,1119,Hughes PCE,Hughes,Hughes Power & Light,2023,84,12,56,3,19,193815,67416,261231,473447,61858,353260,5.71,82696,164438,561456,0,0,0.91,0.7114,0.1986,,1,1
-11727.409237893,1787572.07370767,1120,Hughes PCE,Hughes,Hughes Power & Light,2022,81,12,49,3,17,151984,67324,219308,427170,42726,206635,4.84,116300,111186,500443,8769,0,0.71,0.5142,0.1958,Jun bill rendered 7/2 - FY23 base rate applied,,1
-11727.409237893,1787572.07370767,1121,Hughes PCE,Hughes,Hughes Power & Light,2021,93,12,49,3,21,138412,71201,209613,457218,47506,190996,4.02,78892,93263,545192,0,0,0.71,0.4937,0.2163,,,1
-11727.409237893,1787572.07370767,1122,Hughes PCE,Hughes,Hughes Power & Light,2020,104,12,47,3,16,145182,74081,219263,412228,40576,203523,5.02,72362,112978,438546,0,0,0.71,0.4818,0.2282,"kWh's Generated, Powerhouse Consumption & Non-fuel Costs = 10 Months",,1
-11727.409237893,1787572.07370767,1123,Hughes PCE,Hughes,Hughes Power & Light,2019,95,12,48,3,17,154283,70614,224897,394315,39163,197517,5.04,75196,116888,377703,0,0,0.71,0.519,0.191,kWh generated & Powerhouse consumption = 11 months,,1
-11727.409237893,1787572.07370767,1124,Hughes PCE,Hughes,Hughes Power & Light,2018,91,12,46,3,14,156013,69515,225528,391418,48138,216646,4.5,92383,118435,443922,0,0,0.71,0.5342,0.1758,,,1
-11727.409237893,1787572.07370767,1125,Hughes PCE,Hughes,Hughes Power & Light,2017,91,12,40,3,14,158041,68842,226883,385509,46513,199424,4.29,72037,119133,463447,0,0,0.71,0.5234,0.1866,,,1
-11727.409237893,1787572.07370767,1126,Hughes PCE,Hughes,Hughes Power & Light,2016,86,12,39,3,18,150701,67844,218545,377787,41651,200533,4.81,31825,118713,457184,0,0,0.71,0.5289,0.1811,,,1
-11727.409237893,1787572.07370767,1127,Hughes PCE,Hughes,Hughes Power & Light,2015,88,12,37,3,12,150649,71343,221992,337374,0,,,54571,124594,448305,0,0,0.71,0.5585,0.1515,Utility unable to provide fuel consumption & cost data,,1
-11727.409237893,1787572.07370767,1128,Hughes PCE,Hughes,Hughes Power & Light,2014,87,12,36,3,10,141446,68146,209592,316398,22041,130418,5.92,73569,119342,393248,0,0,0.71,0.5694,0.1406,,,1
-11727.409237893,1787572.07370767,1129,Hughes PCE,Hughes,Hughes Power & Light,2013,78,12,36,3,14,139514,65262,204776,331316,46995,289735,6.17,63343,116108,457936,0,0,0.71,0.567,0.143,,,1
-11727.409237893,1787572.07370767,1130,Hughes PCE,Hughes,Hughes Power & Light,2012,77,12,37,3,11,140358,63579,203937,328276,38169,239324,6.27,84565,117427,403494,0,0,0.71,0.5758,0.1342,,,1
-11727.409237893,1787572.07370767,1131,Hughes PCE,Hughes,Hughes Power & Light,2011,83,,34,3,,112362,62660,175022,288444,37304,189214.33,5.07,55808,70170,404015,0,0,0.71,0.5758,0.1342,07/11 PCE Rate applied to 06/11 kWh,,1
-11727.409237893,1787572.07370767,1132,Hughes PCE,Hughes,Hughes Power & Light,2010,81,,33,3,,102938,60574,163512,274658,30397,148316.15,4.88,61753,60271,350350,0,0,0.71,0.3661,0.3439,,,1
-11727.409237893,1787572.07370767,1133,Hughes PCE,Hughes,Hughes Power & Light,2006,72,,34,3,,79732,53179,132911,243332,141928,124692.46,3.733,33614.78,42457.78,141928,,,0.51,0.3848,0.1252,Six months of generation reported due to new power house construction.,,1
-11727.409237893,1787572.07370767,1134,Hughes PCE,Hughes,Hughes Power & Light,2001,77,,31,4,,61048,34319,95367,180242,30800,70381.63,2.29,29359.09,25603.95,178698,,,0.51,0.2178,0.2922,Eleven months of data reported for Total Diesel Generated.,,1
-110126.419518891,1751240.80768989,1135,Huslia PCE,Huslia,Alaska Village Electric Cooperative,2023,301,12,105,15,35,532055,181845,713900,1096402,68582,316567,4.62,279892,299330,1161081,0,0,0.6654,0.4123,0.2531,,1,1
-110126.419518891,1751240.80768989,1136,Huslia PCE,Huslia,Alaska Village Electric Cooperative,2022,293,12,101,15,40,434102,171542,605644,1063879,86443,266109,3.08,211551,166629,1132732,0,0,0.5587,0.3054,0.2533,,,1
