X,Y,OBJECTID,CommunityName,IncorporationType,Population,Source,DataYear,CommunityAreaTypeName
431611.370034326,1575600.54128973,1122,Deltana,Unincorporated Census Designated Place,2313,Department of Labor and Workforce Development Estimate,2013,Community
244849.960668467,1554216.33053856,1123,Denali Borough,Non-Unified Home Rule Borough,1793,DCCED Certified,2013,Community
137077.940141427,1078592.02091622,1124,Diamond Ridge,Census Designated Place,1210,Department of Labor and Workforce Development Estimate,2013,Community
-255125.567695575,1013454.46873694,1125,Dillingham,1st Class City,2395,DCCED Certified,2013,Community
-680552.401707761,1832482.91683757,1126,Diomede,2nd Class City,119,DCCED Certified,2013,Community
489564.377905441,1557990.0018995,1127,Dot Lake,Unincorporated Census Designated Place,17,Department of Labor and Workforce Development Estimate,2013,Place of Interest
490069.88529105,1557800.84393968,1128,Dot Lake Village,Unincorporated Census Designated Place,54,Department of Labor and Workforce Development Estimate,2013,Community
462739.265674449,1556003.0007225,1129,Dry Creek,Unincorporated Census Designated Place,111,Department of Labor and Workforce Development Estimate,2013,Community
604268.889203722,1705898.02020689,1130,Eagle,2nd Class City,93,DCCED Certified,2013,Community
612761.518039983,1702592.35937992,1131,Eagle Village,Unincorporated Census Designated Place,74,Department of Labor and Workforce Development Estimate,2013,Community
1249415.09927601,853373.085687414,1132,Edna Bay,Unincorporated Census Designated Place,49,Department of Labor and Workforce Development Estimate,2013,Community
-442314.158471233,1163545.02028242,1133,Eek,2nd Class City,356,DCCED Certified,2013,Community
-197747.117891587,917108.463237619,1134,Egegik,2nd Class City,112,DCCED Certified,2013,Community
-197057.061222871,1044795.06400626,1135,Ekwok,2nd Class City,115,DCCED Certified,2013,Community
1022925.99207646,1047160.40267065,1136,Elfin Cove,Unincorporated Census Designated Place,20,Department of Labor and Workforce Development Estimate,2013,Community
-394185.079115077,1652848.70247964,1137,Elim,2nd Class City,352,DCCED Certified,2013,Community
-533863.678294878,1465251.18861663,1138,Emmonak,2nd Class City,811,DCCED Certified,2013,Community
356847.573255333,1347480.39031364,1139,Eureka Roadhouse,Census Designated Place,24,Department of Labor and Workforce Development Estimate,2013,Place of Interest
109596.61769265,1887280.78080124,1140,Evansville,Unincorporated Census Designated Place,5,Department of Labor and Workforce Development Estimate,2013,Place of Interest
1067005.80161576,1085346.5263133,1141,Excursion Inlet,Census Designated Place,12,Department of Labor and Workforce Development Estimate,2013,Place of Interest
-602751.944810066,580773.162306054,1142,False Pass,2nd Class City,40,DCCED Certified,2013,Community
256230.40442159,1305085.13899414,1143,Farm Loop,Census Designated Place,1036,Department of Labor and Workforce Development Estimate,2013,Place of Interest
238268.74664755,1570151.81382958,1144,Ferry,Census Designated Place,33,Department of Labor and Workforce Development Estimate,2013,Place of Interest
250360.007387906,1310626.65046863,1145,Fishhook,Census Designated Place,5033,Department of Labor and Workforce Development Estimate,2013,Community
-206090.348391085,1392912.06253855,1146,Flat,Unincorporated Census Designated Place,0,Department of Labor and Workforce Development Estimate,2013,Place of Interest
403399.816431679,1583732.98732988,1147,Fort Greely,Unincorporated Census Designated Place,529,Department of Labor and Workforce Development Estimate,2013,Community
389072.307254684,1871099.7990719,1148,Fort Yukon,2nd Class City,590,DCCED Certified,2013,Community
233382.384274499,1635058.99555354,1149,Four Mile Road,Unincorporated Census Designated Place,38,Department of Labor and Workforce Development Estimate,2013,Place of Interest
172137.395334282,1099907.15533493,1150,Fox River,Census Designated Place,653,Department of Labor and Workforce Development Estimate,2013,Place of Interest
151372.627970904,1084665.91051406,1151,Fritz Creek,Census Designated Place,1953,Department of Labor and Workforce Development Estimate,2013,Community
177178.478700454,1172748.98875314,1152,Funny River,Census Designated Place,928,Department of Labor and Workforce Development Estimate,2013,Community
448519.435046842,1399145.2187377,1153,Gakona,Unincorporated Census Designated Place,214,Department of Labor and Workforce Development Estimate,2013,Community
-136930.264533332,1645322.8711367,1154,Galena,1st Class City,483,DCCED Certified,2013,Community
-861998.954714851,1650244.0948119,1155,Gambell,2nd Class City,722,DCCED Certified,2013,Community
1074353.57404135,1045499.38432392,1156,Game Creek,Unincorporated Census Designated Place,19,Department of Labor and Workforce Development Estimate,2013,Place of Interest
251772.212861708,1297369.94536932,1157,Gateway,Census Designated Place,5910,Department of Labor and Workforce Development Estimate,2013,Community
329326.301743621,1328445.71063366,1158,Glacier View,Census Designated Place,235,Department of Labor and Workforce Development Estimate,2013,Community
439626.450919453,1376652.80795984,1159,Glennallen,Unincorporated Census Designated Place,491,Department of Labor and Workforce Development Estimate,2013,Community
447304.051362243,1574535.41928412,1160,Gold Sand Acres,Unincorporated,0,Department of Labor and Workforce Development Estimate,2013,Community
-431920.832844917,1649447.70853771,1161,Golovin,2nd Class City,181,DCCED Certified,2013,Community
-431809.410641146,1038370.52998029,1162,Goodnews Bay,2nd Class City,268,DCCED Certified,2013,Community
-307075.684978314,1451345.66566966,1163,Grayling,2nd Class City,188,DCCED Certified,2013,Community
445412.654199145,1394980.58120467,1164,Gulkana,Unincorporated Census Designated Place,122,Department of Labor and Workforce Development Estimate,2013,Community
1050531.08053102,1080255.13578639,1165,Gustavus,2nd Class City,502,DCCED Certified,2013,Community
156162.731709421,1070567.23057462,1166,Halibut Cove,Census Designated Place,88,Department of Labor and Workforce Development Estimate,2013,Place of Interest
125965.892587377,1107168.68197243,1167,Happy Valley,Census Designated Place,628,Department of Labor and Workforce Development Estimate,2013,Place of Interest
244849.960668467,1554216.33053856,1168,Healy,Census Designated Place,1084,Department of Labor and Workforce Development Estimate,2013,Community
451254.648382327,1591003.96240932,1169,Healy Lake,Unincorporated Census Designated Place,13,Department of Labor and Workforce Development Estimate,2013,Community
1216343.15124755,1019553.37258616,1170,Hobart Bay,Census Designated Place,1,Department of Labor and Workforce Development Estimate,2013,Place of Interest
1325891.64626908,822796.446290308,1171,Hollis,Unincorporated Census Designated Place,109,Department of Labor and Workforce Development Estimate,2013,Community
-299105.785032805,1371169.45586611,1172,Holy Cross,2nd Class City,167,DCCED Certified,2013,Community
138628.190846962,1075412.84112983,1173,Homer,1st Class City,5136,DCCED Certified,2013,Community
1076330.60426869,1052302.48637569,1174,Hoonah,1st Class City,798,DCCED Certified,2013,Community
-637704.863437468,1341749.52325604,1175,Hooper Bay,2nd Class City,1134,DCCED Certified,2013,Community
236418.056863762,1222751.26031248,1176,Hope,Census Designated Place,196,Department of Labor and Workforce Development Estimate,2013,Community
221713.453823614,1301745.94747857,1177,Houston,2nd Class City,2039,DCCED Certified,2013,Community
-11728.6383307783,1787572.13992937,1178,Hughes,2nd Class City,88,DCCED Certified,2013,Community
-110127.639880373,1751240.87506519,1179,Huslia,2nd Class City,322,DCCED Certified,2013,Community
1325134.35553692,790122.884727753,1180,Hydaburg,1st Class City,405,DCCED Certified,2013,Community
1465087.32842839,923484.305526724,1181,Hyder,Unincorporated Census Designated Place,98,Department of Labor and Workforce Development Estimate,2013,Community
-107963.937147732,1038397.51307668,1182,Igiugig,Census Designated Place,52,Department of Labor and Workforce Development Estimate,2013,Community
-50742.1148290514,1085205.33191174,1183,Iliamna,Census Designated Place,111,Department of Labor and Workforce Development Estimate,2013,Community
-342254.333484691,668891.626523145,1184,Ivanof Bay,Census Designated Place,7,Department of Labor and Workforce Development Estimate,2013,Place of Interest
142993.975732621,1077791.38596542,1185,Kachemak,2nd Class City,455,DCCED Certified,2013,Community
1198536.67962979,956568.349048765,1186,Kake,1st Class City,598,DCCED Certified,2013,Community
399599.272922145,2270028.5977156,1187,Kaktovik,2nd Class City,262,DCCED Certified,2013,Community
156452.014920858,1170083.82068712,1188,Kalifornsky,Census Designated Place,8179,Department of Labor and Workforce Development Estimate,2013,Community
-228053.382392943,1604048.25793828,1189,Kaltag,2nd Class City,184,DCCED Certified,2013,Community
-26066.0341954539,839943.217720194,1190,Karluk,Census Designated Place,41,Department of Labor and Workforce Development Estimate,2013,Community
1338592.77344132,833795.508697213,1191,Kasaan,2nd Class City,75,DCCED Certified,2013,Community
-459493.036753183,1241856.72899398,1192,Kasigluk,Unincorporated Census Designated Place,594,Department of Labor and Workforce Development Estimate,2013,Community
150945.802218357,1151749.85054242,1193,Kasilof,Census Designated Place,558,Department of Labor and Workforce Development Estimate,2013,Community
150303.757152971,1177925.81354164,1194,Kenai,Home Rule City,7247,DCCED Certified,2013,Community
160335.189559504,1170577.6343987,1195,Kenai Peninsula Borough,2nd Class Borough,56862,DCCED Certified,2013,Community
475263.982565207,1339051.89897511,1196,Kenny Lake,Unincorporated Census Designated Place,358,Department of Labor and Workforce Development Estimate,2013,Community
1390949.46071987,828555.191281473,1197,Ketchikan,Home Rule City,8313,DCCED Certified,2013,Community
1389546.15986738,828859.61142743,1198,Ketchikan Gateway Borough,2nd Class Borough,13856,DCCED Certified,2013,Community
-281948.838499008,1904401.9970097,1199,Kiana,2nd Class City,406,DCCED Certified,2013,Community
-529658.010371663,593925.062444231,1200,King Cove,1st Class City,934,DCCED Certified,2013,Community
-154173.067110536,967957.922090339,1201,King Salmon,Census Designated Place,357,Department of Labor and Workforce Development Estimate,2013,Community
-556950.421676264,1147348.56010866,1202,Kipnuk,Unincorporated Census Designated Place,641,Department of Labor and Workforce Development Estimate,2013,Community
-447226.987289272,2009807.22968578,1203,Kivalina,2nd Class City,402,DCCED Certified,2013,Community
1296631.56988456,821637.681263856,1204,Klawock,1st Class City,786,DCCED Certified,2013,Community
1303728.51185933,820922.606672623,1205,Klawock Lake,Unincorporated,0,Department of Labor and Workforce Development Estimate,2013,Community
1012027.38837764,1184049.09555054,1206,Klukwan,Unincorporated Census Designated Place,93,Department of Labor and Workforce Development Estimate,2013,Community
268214.856425977,1289956.53334929,1207,Knik River,Census Designated Place,744,Department of Labor and Workforce Development Estimate,2013,Community
232079.550898615,1289597.13692596,1208,Knik-Fairview,Census Designated Place,16126,Department of Labor and Workforce Development Estimate,2013,Community
-126723.908380746,1886093.92757466,1209,Kobuk,2nd Class City,159,DCCED Certified,2013,Community
95026.27985464,866748.071608713,1210,Kodiak,Home Rule City,6338,DCCED Certified,2013,Community
95011.6199027456,866766.181137952,1211,Kodiak Island Borough,2nd Class Borough,13824,DCCED Certified,2013,Community
88866.9587944469,860470.723896171,1212,Kodiak Station,Census Designated Place,1295,Department of Labor and Workforce Development Estimate,2013,Place of Interest
-42352.1803480683,1049908.97923495,1213,Kokhanok,Census Designated Place,170,Department of Labor and Workforce Development Estimate,2013,Community
-184087.954435105,1086250.13841146,1214,Koliganek,Unincorporated Census Designated Place,223,Department of Labor and Workforce Development Estimate,2013,Community
-493157.205972101,1140801.35265554,1215,Kongiganak,Unincorporated Census Designated Place,464,Department of Labor and Workforce Development Estimate,2013,Community
-480769.64005375,1486120.98218124,1216,Kotlik,2nd Class City,644,DCCED Certified,2013,Community
-377014.91516036,1906544.53404862,1217,Kotzebue,2nd Class City,3202,DCCED Certified,2013,Community
