X,Y,CommunityName,ReportingPeriod,ReportingYear,GasRetailGal,EntityName,ReportingSeason,ReportingDate,AsOfDate,OBJECTID
-255124.356889429,1013454.33727143,Dillingham,Jun,2007,4.96,Delta Western,Summer,2007/06/15 08:00:00+00,,2323
-255124.356889429,1013454.33727143,Dillingham,Jul,2018,4.89,Delta Western,Summer,2018/07/15 08:00:00+00,,2023
-130178.283503762,2281005.01007065,Atqasuk,Nov,2006,4.1,North Slope Borough,Winter,2006/11/15 09:00:00+00,,2411
-130178.283503762,2281005.01007065,Atqasuk,Jul,2018,4.1,Atqasuk Corporation,Summer,2018/07/15 08:00:00+00,,2011
-130178.283503762,2281005.01007065,Atqasuk,Jul,2013,4.1,Atqasuk Corporation,Summer,2013/07/15 08:00:00+00,,2222
-130178.283503762,2281005.01007065,Atqasuk,Jul,2014,4.1,Atqasuk Corporation,Summer,2014/07/15 08:00:00+00,,2122
399600.549366245,2270028.55604022,Kaktovik,Jul,2013,5.6,Kaktovik Inupiat Corporation,Summer,2013/07/15 08:00:00+00,,2254
399600.549366245,2270028.55604022,Kaktovik,Jul,2014,6.5,Kaktovik Inupiat Corporation,Summer,2014/07/15 08:00:00+00,,2154
399600.549366245,2270028.55604022,Kaktovik,Jul,2015,7.5,Kaktovik Inupiat Corporation,Summer,2015/07/15 08:00:00+00,,2054
399600.549366245,2270028.55604022,Kaktovik,Nov,2006,4.8,Kaktovik Inupiat Corporation,Winter,2006/11/15 09:00:00+00,,2443
399600.549366245,2270028.55604022,Kaktovik,Jun,2007,3.45,Kaktovik Inupiat Corporation,Summer,2007/06/15 08:00:00+00,,2343
-447900.339245922,689960.464606835,Nelson Lagoon,Jul,2014,6.4,Nelson Lagoon Enterprises,Summer,2014/07/15 08:00:00+00,,2169
-447900.339245922,689960.464606835,Nelson Lagoon,Jul,2013,6.4,Nelson Lagoon Enterprises,Summer,2013/07/15 08:00:00+00,,2269
-447900.339245922,689960.464606835,Nelson Lagoon,Jul,2015,5.71,Nelson Lagoon Enterprises,Summer,2015/07/15 08:00:00+00,,2069
-447900.339245922,689960.464606835,Nelson Lagoon,Jun,2007,4.26,Nelson Lagoon Enterprises,Summer,2007/06/15 08:00:00+00,,2358
-447900.339245922,689960.464606835,Nelson Lagoon,Nov,2006,4.26,Crowley Fuel,Winter,2006/11/15 09:00:00+00,,2458
-272640.696692714,708170.914671806,Chignik,Jul,2014,5.22,City of Chignik,Summer,2014/07/15 08:00:00+00,,2126
-272640.696692714,708170.914671806,Chignik,Nov,2006,3.6,Trident Seafood,Winter,2006/11/15 09:00:00+00,,2415
-272640.696692714,708170.914671806,Chignik,Jun,2007,3.17,City of Chignik,Summer,2007/06/15 08:00:00+00,,2315
-272640.696692714,708170.914671806,Chignik,Jul,2018,4.56,City of Chignik,Summer,2018/07/15 08:00:00+00,,2015
-272640.696692714,708170.914671806,Chignik,Jul,2013,5.04,City of Chignik,Summer,2013/07/15 08:00:00+00,,2226
-529656.810844552,593924.882474006,King Cove,Jul,2013,4.92,Peter Pan Seafood,Summer,2013/07/15 08:00:00+00,,2257
-529656.810844552,593924.882474006,King Cove,Jul,2014,5.36,Peter Pan Seafood,Summer,2014/07/15 08:00:00+00,,2157
-529656.810844552,593924.882474006,King Cove,Jul,2015,4.75,Peter Pan Seafood,Summer,2015/07/15 08:00:00+00,,2057
-529656.810844552,593924.882474006,King Cove,Nov,2006,3.17,Peter Pan Seafood,Winter,2006/11/15 09:00:00+00,,2446
-529656.810844552,593924.882474006,King Cove,Jun,2007,3.58,Peter Pan Seafood,Summer,2007/06/15 08:00:00+00,,2346
-310203.95042872,1891560.16964191,Noorvik,Jul,2013,7.57,Morris Trading Post,Summer,2013/07/15 08:00:00+00,,2273
-310203.95042872,1891560.16964191,Noorvik,Jul,2014,7.87,Morris Trading Post,Summer,2014/07/15 08:00:00+00,,2173
-310203.95042872,1891560.16964191,Noorvik,Jul,2015,7.87,Morris Trading Post,Summer,2015/07/15 08:00:00+00,,2073
-310203.95042872,1891560.16964191,Noorvik,Nov,2006,4.88,Morris Trading Post,Winter,2006/11/15 09:00:00+00,,2462
-310203.95042872,1891560.16964191,Noorvik,Jun,2007,4.88,Morris Trading Post,Summer,2007/06/15 08:00:00+00,,2362
-447479.312091524,1667267.50587921,White Mountain,Nov,2006,3.85,White Mountain Native Store,Winter,2006/11/15 09:00:00+00,,2499
-447479.312091524,1667267.50587921,White Mountain,Jun,2007,4.99,White Mountain Native Store,Summer,2007/06/15 08:00:00+00,,2399
-447479.312091524,1667267.50587921,White Mountain,Jul,2013,5.65,White Mountain Native Store,Summer,2013/07/15 08:00:00+00,,2310
-447479.312091524,1667267.50587921,White Mountain,Jul,2014,5.25,White Mountain Native Store,Summer,2014/07/15 08:00:00+00,,2210
-447479.312091524,1667267.50587921,White Mountain,Jul,2015,5.3,White Mountain Native Store,Summer,2015/07/15 08:00:00+00,,2110
-281947.629636162,1904401.94665282,Kiana,Jul,2014,7.21,City of Kiana,Summer,2014/07/15 08:00:00+00,,2156
-281947.629636162,1904401.94665282,Kiana,Jul,2015,5.67,City of Kiana,Summer,2015/07/15 08:00:00+00,,2056
-281947.629636162,1904401.94665282,Kiana,Jul,2013,7,Kiana Traditional Council,Summer,2013/07/15 08:00:00+00,,2256
-281947.629636162,1904401.94665282,Kiana,Nov,2006,5.25,Kiana Traditional Council,Winter,2006/11/15 09:00:00+00,,2445
-281947.629636162,1904401.94665282,Kiana,Jun,2007,5.25,Kiana Traditional Council,Summer,2007/06/15 08:00:00+00,,2345
-441451.852918794,1110782.82189395,Quinhagak,Jul,2013,6.5,Qanirtuuq Corporation,Summer,2013/07/15 08:00:00+00,,2285
-441451.852918794,1110782.82189395,Quinhagak,Jul,2014,7,Qanirtuuq Corporation,Summer,2014/07/15 08:00:00+00,,2185
-441451.852918794,1110782.82189395,Quinhagak,Jul,2015,7,Qanirtuuq Corporation,Summer,2015/07/15 08:00:00+00,,2085
-441451.852918794,1110782.82189395,Quinhagak,Nov,2006,5.35,Qanirtuuq Corporation,Winter,2006/11/15 09:00:00+00,,2474
-441451.852918794,1110782.82189395,Quinhagak,Jun,2007,5.24,Qanirtuuq Corporation,Summer,2007/06/15 08:00:00+00,,2374
-805515.136213651,1625678.78277187,Savoonga,Nov,2006,4.95,ANICA (Savoonga Native Store),Winter,2006/11/15 09:00:00+00,,2480
-805515.136213651,1625678.78277187,Savoonga,Jun,2007,5.59,ANICA (Savoonga Native Store),Summer,2007/06/15 08:00:00+00,,2380
-805515.136213651,1625678.78277187,Savoonga,Jul,2013,7.04,ANICA (Savoonga Native Store),Summer,2013/07/15 08:00:00+00,,2291
-805515.136213651,1625678.78277187,Savoonga,Jul,2014,6.5,ANICA (Savoonga Native Store),Summer,2014/07/15 08:00:00+00,,2191
-805515.136213651,1625678.78277187,Savoonga,Jul,2015,5.65,ANICA (Savoonga Native Store),Summer,2015/07/15 08:00:00+00,,2091
-410655.966695141,1531965.84908907,Stebbins,Jun,2007,5,Tapraq Fuel Company,Summer,2007/06/15 08:00:00+00,,2385
-410655.966695141,1531965.84908907,Stebbins,Jul,2013,7.47,Tapraq Fuel Company,Summer,2013/07/15 08:00:00+00,,2296
-410655.966695141,1531965.84908907,Stebbins,Jul,2014,7.47,Tapraq Fuel Company,Summer,2014/07/15 08:00:00+00,,2196
-410655.966695141,1531965.84908907,Stebbins,Jul,2015,7.47,Tapraq Fuel Company,Summer,2015/07/15 08:00:00+00,,2096
-410655.966695141,1531965.84908907,Stebbins,Nov,2006,4.64,Tapraq Fuel Company,Winter,2006/11/15 09:00:00+00,,2485
-480768.456775202,1486120.89410419,Kotlik,Nov,2006,5.13,Kotlik Yupik Enterprises,Winter,2006/11/15 09:00:00+00,,2449
-480768.456775202,1486120.89410419,Kotlik,Jun,2007,5.13,Kotlik Yupik Enterprises,Summer,2007/06/15 08:00:00+00,,2349
-480768.456775202,1486120.89410419,Kotlik,Jul,2013,6.7,Kotlik Yupik Enterprises,Summer,2013/07/15 08:00:00+00,,2260
-480768.456775202,1486120.89410419,Kotlik,Jul,2014,6,Kotlik Yupik Enterprises,Summer,2014/07/15 08:00:00+00,,2160
-480768.456775202,1486120.89410419,Kotlik,Jul,2015,6.59,Kotlik Yupik Enterprises,Summer,2015/07/15 08:00:00+00,,2060
1110.1843822052,837018.823366526,Larsen Bay,Jul,2014,6.31,City of Larsen Bay,Summer,2014/07/15 08:00:00+00,,2164
1110.1843822052,837018.823366526,Larsen Bay,Jul,2015,5.86,City of Larsen Bay,Summer,2015/07/15 08:00:00+00,,2064
1110.1843822052,837018.823366526,Larsen Bay,Nov,2006,3.64,City of Larsen Bay,Winter,2006/11/15 09:00:00+00,,2453
1110.1843822052,837018.823366526,Larsen Bay,Jun,2007,3.36,City of Larsen Bay,Summer,2007/06/15 08:00:00+00,,2353
1110.1843822052,837018.823366526,Larsen Bay,Jul,2013,6.5,City of Larsen Bay,Summer,2013/07/15 08:00:00+00,,2264
-861997.814284141,1650244.02734943,Gambell,Jun,2007,4.89,ANICA (Gambell Native Store),Summer,2007/06/15 08:00:00+00,,2328
-861997.814284141,1650244.02734943,Gambell,Jul,2018,4.6,ANICA (Gambell Native Store),Summer,2018/07/15 08:00:00+00,,2028
-861997.814284141,1650244.02734943,Gambell,Jul,2013,5.58,ANICA (Gambell Native Store),Summer,2013/07/15 08:00:00+00,,2239
-861997.814284141,1650244.02734943,Gambell,Jul,2014,6.95,ANICA (Gambell Native Store),Summer,2014/07/15 08:00:00+00,,2139
-861997.814284141,1650244.02734943,Gambell,Jul,2015,5.82,ANICA (Gambell Native Store),Summer,2015/07/15 08:00:00+00,,2039
-861997.814284141,1650244.02734943,Gambell,Nov,2006,4.89,ANICA (Gambell Native Store),Winter,2006/11/15 09:00:00+00,,2428
1036362.75188977,1023817.93801456,Pelican,Jul,2014,5.01,Pelican Fuel ,Summer,2014/07/15 08:00:00+00,,2179
1036362.75188977,1023817.93801456,Pelican,Jul,2015,4.42,Pelican Fuel ,Summer,2015/07/15 08:00:00+00,,2079
1036362.75188977,1023817.93801456,Pelican,Nov,2006,4.2,Pelican Fuel,Winter,2006/11/15 09:00:00+00,,2468
1036362.75188977,1023817.93801456,Pelican,Jun,2007,4.19,Lisianski  Oil - Pelican Sea,Summer,2007/06/15 08:00:00+00,,2368
1036362.75188977,1023817.93801456,Pelican,Jul,2013,5.04,Lisianski  Oil - Pelican Sea,Summer,2013/07/15 08:00:00+00,,2279
-307074.484708072,1451345.5736835,Grayling,Jul,2015,6.5,HYL Grayling Fuel Company,Summer,2015/07/15 08:00:00+00,,2043
-307074.484708072,1451345.5736835,Grayling,Nov,2006,5.5,HYL Grayling Fuel Company,Winter,2006/11/15 09:00:00+00,,2432
-307074.484708072,1451345.5736835,Grayling,Jun,2007,5.5,HYL Grayling Fuel Company,Summer,2007/06/15 08:00:00+00,,2332
-307074.484708072,1451345.5736835,Grayling,Jul,2013,6,HYL Grayling Fuel Company,Summer,2013/07/15 08:00:00+00,,2243
-307074.484708072,1451345.5736835,Grayling,Jul,2014,6.5,HYL Grayling Fuel Company,Summer,2014/07/15 08:00:00+00,,2143
94894.1751459759,2021732.21131396,Anaktuvuk Pass,Nov,2006,6.06,North Slope Borough,Winter,2006/11/15 09:00:00+00,,2404
94894.1751459759,2021732.21131396,Anaktuvuk Pass,Jul,2018,7.2,Nunamiut Corporation,Summer,2018/07/15 08:00:00+00,,2004
94894.1751459759,2021732.21131396,Anaktuvuk Pass,Jul,2014,10.65,Nunamiut Corporation,Summer,2014/07/15 08:00:00+00,,2115
94894.1751459759,2021732.21131396,Anaktuvuk Pass,Jul,2013,9.65,North Slope Borough,Summer,2013/07/15 08:00:00+00,,2215
88385.3853077032,881147.13012034,Ouzinkie,Jul,2013,,Ouzinkie Native Corporation,Summer,2013/07/15 08:00:00+00,,2278
88385.3853077032,881147.13012034,Ouzinkie,Jul,2014,,Ouzinkie Native Corporation,Summer,2014/07/15 08:00:00+00,,2178
88385.3853077032,881147.13012034,Ouzinkie,Jul,2015,,Ouzinkie Native Corporation,Summer,2015/07/15 08:00:00+00,,2078
88385.3853077032,881147.13012034,Ouzinkie,Nov,2006,,Ouzinkie Native Corporation,Winter,2006/11/15 09:00:00+00,,2467
88385.3853077032,881147.13012034,Ouzinkie,Jun,2007,3.64,Ouzinkie Native Corporation,Summer,2007/06/15 08:00:00+00,,2367
128947.580591873,1051951.17416714,Seldovia,Jul,2015,4.09,Seldovia Fuel and Lube,Summer,2015/07/15 08:00:00+00,,2093
128947.580591873,1051951.17416714,Seldovia,Nov,2006,2.84,Seldovia Fuel and Lube,Winter,2006/11/15 09:00:00+00,,2482
128947.580591873,1051951.17416714,Seldovia,Jun,2007,3.85,Seldovia Fuel and Lube,Summer,2007/06/15 08:00:00+00,,2382
128947.580591873,1051951.17416714,Seldovia,Jul,2013,5.13,Seldovia Fuel and Lube,Summer,2013/07/15 08:00:00+00,,2293
128947.580591873,1051951.17416714,Seldovia,Jul,2014,5.84,Seldovia Fuel and Lube,Summer,2014/07/15 08:00:00+00,,2193
244851.204268498,1554216.24330167,Healy,Jul,2014,4.35,Keith's Healy Service,Summer,2014/07/15 08:00:00+00,,2145
244851.204268498,1554216.24330167,Healy,Jul,2015,3.58,Keith's Healy Service,Summer,2015/07/15 08:00:00+00,,2045
244851.204268498,1554216.24330167,Healy,Nov,2006,2.79,Fisher Fuel,Winter,2006/11/15 09:00:00+00,,2434
244851.204268498,1554216.24330167,Healy,Jun,2007,3.38,Keith's Healy Service,Summer,2007/06/15 08:00:00+00,,2334
244851.204268498,1554216.24330167,Healy,Jul,2013,4.39,Keith's Healy Service,Summer,2013/07/15 08:00:00+00,,2245
95027.5224326542,866747.9369809,Kodiak,Jun,2007,3.64,Petro Marine,Summer,2007/06/15 08:00:00+00,,2347
95027.5224326542,866747.9369809,Kodiak,Jul,2013,3.82,Petro Marine,Summer,2013/07/15 08:00:00+00,,2258
95027.5224326542,866747.9369809,Kodiak,Jul,2014,4.55,Petro Marine,Summer,2014/07/15 08:00:00+00,,2158
95027.5224326542,866747.9369809,Kodiak,Jul,2015,3.22,Petro Marine,Summer,2015/07/15 08:00:00+00,,2058
95027.5224326542,866747.9369809,Kodiak,Nov,2006,3.04,Petro Marine,Winter,2006/11/15 09:00:00+00,,2447
-578884.171153793,1762943.25312878,Brevig Mission,Nov,2006,5.1,Brevig Mission Native Store,Winter,2006/11/15 09:00:00+00,,2413
-578884.171153793,1762943.25312878,Brevig Mission,Jun,2007,5.1,Brevig Mission Native Store,Summer,2007/06/15 08:00:00+00,,2313
-578884.171153793,1762943.25312878,Brevig Mission,Jul,2018,4.223,Brevig Mission Native Store,Summer,2018/07/15 08:00:00+00,,2013
-578884.171153793,1762943.25312878,Brevig Mission,Jul,2013,6.31,Brevig Mission Native Store,Summer,2013/07/15 08:00:00+00,,2224
-578884.171153793,1762943.25312878,Brevig Mission,Jul,2014,6.5,Brevig Mission Native Store,Summer,2014/07/15 08:00:00+00,,2124
-136929.048131091,1645322.79517116,Galena,Jul,2014,6.88,Crowley Marine,Summer,2014/07/15 08:00:00+00,,2138
-136929.048131091,1645322.79517116,Galena,Jul,2015,6.92,Crowley Marine,Summer,2015/07/15 08:00:00+00,,2038
-136929.048131091,1645322.79517116,Galena,Nov,2006,4.78,Crowley Marine,Winter,2006/11/15 09:00:00+00,,2427
-136929.048131091,1645322.79517116,Galena,Jun,2007,4.75,Crowley Marine,Summer,2007/06/15 08:00:00+00,,2327
-136929.048131091,1645322.79517116,Galena,Jul,2018,6.042,Crowley Marine,Summer,2018/07/15 08:00:00+00,,2027
-136929.048131091,1645322.79517116,Galena,Jul,2013,6.8,Crowley Marine,Summer,2013/07/15 08:00:00+00,,2238
-332652.664299918,1562728.30203533,Unalakleet,Jun,2007,4.86,Unalakleet Native Corporation,Summer,2007/06/15 08:00:00+00,,2392
-332652.664299918,1562728.30203533,Unalakleet,Jul,2013,6.3,Unalakleet Native Corporation,Summer,2013/07/15 08:00:00+00,,2303
-332652.664299918,1562728.30203533,Unalakleet,Jul,2014,6.45,Unalakleet Native Corporation,Summer,2014/07/15 08:00:00+00,,2203
-332652.664299918,1562728.30203533,Unalakleet,Jul,2015,4.55,Unalakleet Native Corporation,Summer,2015/07/15 08:00:00+00,,2103
-332652.664299918,1562728.30203533,Unalakleet,Nov,2006,4.86,Unalakleet Native Corporation,Winter,2006/11/15 09:00:00+00,,2492
-101341.337283207,2367854.79997794,Utqiagvik,Jul,2013,6.2,Eskimos Inc.,Summer,2013/07/15 08:00:00+00,,2306
-101341.337283207,2367854.79997794,Utqiagvik,Jun,2007,4.55,Eskimos Inc.,Summer,2007/06/15 08:00:00+00,,2395
-101341.337283207,2367854.79997794,Utqiagvik,Nov,2006,4.55,Eskimos Inc.,Winter,2006/11/15 09:00:00+00,,2495
-101341.337283207,2367854.79997794,Utqiagvik,Jul,2015,7,Eskimos Inc.,Summer,2015/07/15 08:00:00+00,,2106
-101341.337283207,2367854.79997794,Utqiagvik,Jul,2014,7,Eskimos Inc.,Summer,2014/07/15 08:00:00+00,,2206
409518.872278663,1262298.70131742,Valdez,Jul,2015,4.02,North Pacific,Summer,2015/07/15 08:00:00+00,,2107
409518.872278663,1262298.70131742,Valdez,Nov,2006,2.91,Captain Joe's,Winter,2006/11/15 09:00:00+00,,2496
409518.872278663,1262298.70131742,Valdez,Jun,2007,3.2,North Pacific,Summer,2007/06/15 08:00:00+00,,2396
409518.872278663,1262298.70131742,Valdez,Jul,2013,4.05,North Pacific,Summer,2013/07/15 08:00:00+00,,2307
409518.872278663,1262298.70131742,Valdez,Jul,2014,4.76,North Pacific,Summer,2014/07/15 08:00:00+00,,2207
354055.304168875,2041227.33626006,Arctic Village,Jul,2014,10,Arctic Village Traditional Council,Summer,2014/07/15 08:00:00+00,,2119
354055.304168875,2041227.33626006,Arctic Village,Nov,2006,7,Arctic Village Traditional Council,Winter,2006/11/15 09:00:00+00,,2408
354055.304168875,2041227.33626006,Arctic Village,Jul,2018,10,Arctic Village Traditional Council,Summer,2018/07/15 08:00:00+00,,2008
354055.304168875,2041227.33626006,Arctic Village,Jul,2013,10,Arctic Village Traditional Council,Summer,2013/07/15 08:00:00+00,,2219
-70886.7990080763,1642768.92037799,Ruby,Nov,2006,4.65,Dineega Fuel Company,Winter,2006/11/15 09:00:00+00,,2475
-70886.7990080763,1642768.92037799,Ruby,Jun,2007,4.65,Dineega Fuel Company,Summer,2007/06/15 08:00:00+00,,2375
-70886.7990080763,1642768.92037799,Ruby,Jul,2013,6.35,Dineega Fuel Company,Summer,2013/07/15 08:00:00+00,,2286
-70886.7990080763,1642768.92037799,Ruby,Jul,2014,7,Dineega Fuel Company,Summer,2014/07/15 08:00:00+00,,2186
-70886.7990080763,1642768.92037799,Ruby,Jul,2015,5.6,Dineega Fuel Company,Summer,2015/07/15 08:00:00+00,,2086
-110126.419518891,1751240.80768989,Huslia,Jul,2013,7,Huslia Gas and Oil,Summer,2013/07/15 08:00:00+00,,2251
-110126.419518891,1751240.80768989,Huslia,Jul,2014,6,Huslia Gas and Oil,Summer,2014/07/15 08:00:00+00,,2151
-110126.419518891,1751240.80768989,Huslia,Jul,2015,5.75,Huslia Gas and Oil,Summer,2015/07/15 08:00:00+00,,2051
-110126.419518891,1751240.80768989,Huslia,Nov,2006,5,Huslia Gas and Oil,Winter,2006/11/15 09:00:00+00,,2440
-110126.419518891,1751240.80768989,Huslia,Jun,2007,5,Huslia Gas and Oil,Summer,2007/06/15 08:00:00+00,,2340
1326319.36788725,846815.094827237,Thorne Bay,Jul,2013,3.85,Petro Marine,Summer,2013/07/15 08:00:00+00,,2299
1326319.36788725,846815.094827237,Thorne Bay,Jul,2014,4.7,Bayview,Summer,2014/07/15 08:00:00+00,,2199
1326319.36788725,846815.094827237,Thorne Bay,Jul,2015,4.01,Bayview,Summer,2015/07/15 08:00:00+00,,2099
1326319.36788725,846815.094827237,Thorne Bay,Nov,2006,3.25,Bayview,Winter,2006/11/15 09:00:00+00,,2488
1326319.36788725,846815.094827237,Thorne Bay,Jun,2007,3.76,Petro Marine,Summer,2007/06/15 08:00:00+00,,2388
-422939.120937902,1348502.57937497,Marshall,Jun,2007,5.14,Maserculiq Inc.,Summer,2007/06/15 08:00:00+00,,2354
-422939.120937902,1348502.57937497,Marshall,Jul,2013,6.94,Maserculiq Inc.,Summer,2013/07/15 08:00:00+00,,2265
-422939.120937902,1348502.57937497,Marshall,Jul,2014,6.93,Maserculiq Inc.,Summer,2014/07/15 08:00:00+00,,2165
-422939.120937902,1348502.57937497,Marshall,Jul,2015,6.94,Maserculiq Inc.,Summer,2015/07/15 08:00:00+00,,2065
-422939.120937902,1348502.57937497,Marshall,Nov,2006,5.14,Maserculiq Inc.,Winter,2006/11/15 09:00:00+00,,2454
-645492.756304416,1807658.53281773,Wales,Jul,2013,7.15,Wales Native Store,Summer,2013/07/15 08:00:00+00,,2309
-645492.756304416,1807658.53281773,Wales,Jul,2014,7.75,Wales Native Store,Summer,2014/07/15 08:00:00+00,,2209
-645492.756304416,1807658.53281773,Wales,Jul,2015,7.75,Wales Native Store,Summer,2015/07/15 08:00:00+00,,2109
-645492.756304416,1807658.53281773,Wales,Nov,2006,3.95,Wales Native Store,Winter,2006/11/15 09:00:00+00,,2498
-645492.756304416,1807658.53281773,Wales,Jun,2007,4.07,Wales Native Store,Summer,2007/06/15 08:00:00+00,,2398
439627.705608474,1376652.70899664,Glennallen,Jul,2013,4.49,Crowley Fuel,Summer,2013/07/15 08:00:00+00,,2240
439627.705608474,1376652.70899664,Glennallen,Jul,2014,4.83,Crowley Fuel,Summer,2014/07/15 08:00:00+00,,2140
439627.705608474,1376652.70899664,Glennallen,Jul,2015,4.02,Crowley Fuel,Summer,2015/07/15 08:00:00+00,,2040
439627.705608474,1376652.70899664,Glennallen,Nov,2006,2.75,Crowley Fuel,Winter,2006/11/15 09:00:00+00,,2429
439627.705608474,1376652.70899664,Glennallen,Jun,2007,3.13,Crowley Fuel,Summer,2007/06/15 08:00:00+00,,2329
115434.355028723,2251263.44261842,Nuiqsut,Jul,2015,5,Kuukpik Corporation,Summer,2015/07/15 08:00:00+00,,2074
115434.355028723,2251263.44261842,Nuiqsut,Nov,2006,3.25,North Slope Borough,Winter,2006/11/15 09:00:00+00,,2463
115434.355028723,2251263.44261842,Nuiqsut,Jun,2007,3.75,Kuukpik Corporation,Summer,2007/06/15 08:00:00+00,,2363
115434.355028723,2251263.44261842,Nuiqsut,Jul,2013,5,Kuukpik Corporation,Summer,2013/07/15 08:00:00+00,,2274
115434.355028723,2251263.44261842,Nuiqsut,Jul,2014,5,Kuukpik Corporation,Summer,2014/07/15 08:00:00+00,,2174
331739.412198896,1134592.127647,Chenega,Jul,2018,5.95,Chenega Bay Utility,Summer,2018/07/15 08:00:00+00,,2014
331739.412198896,1134592.127647,Chenega,Jul,2013,7.32,Chenega Bay Utility,Summer,2013/07/15 08:00:00+00,,2225
331739.412198896,1134592.127647,Chenega,Jul,2014,7.6,Chenega Bay Utility,Summer,2014/07/15 08:00:00+00,,2125
331739.412198896,1134592.127647,Chenega,Nov,2006,3.6,Chenega Bay Utility,Winter,2006/11/15 09:00:00+00,,2414
331739.412198896,1134592.127647,Chenega,Jun,2007,3.7,Chenega Bay Utility,Summer,2007/06/15 08:00:00+00,,2314
234989.287041507,1630972.24399515,Nenana,Jul,2013,4.39,Chevron,Summer,2013/07/15 08:00:00+00,,2270
234989.287041507,1630972.24399515,Nenana,Jul,2014,4.96,Nenana Heating,Summer,2014/07/15 08:00:00+00,,2170
234989.287041507,1630972.24399515,Nenana,Jul,2015,4.35,Nenana Heating,Summer,2015/07/15 08:00:00+00,,2070
234989.287041507,1630972.24399515,Nenana,Nov,2006,2.72,Chevron,Winter,2006/11/15 09:00:00+00,,2459
234989.287041507,1630972.24399515,Nenana,Jun,2007,3.16,Chevron,Summer,2007/06/15 08:00:00+00,,2359
402016.95373835,1589787.53174982,Delta Junction,Jul,2013,4.3,Delta Fuel Company,Summer,2013/07/15 08:00:00+00,,2233
402016.95373835,1589787.53174982,Delta Junction,Jul,2014,4.41,Delta Fuel Company,Summer,2014/07/15 08:00:00+00,,2133
402016.95373835,1589787.53174982,Delta Junction,Jul,2015,3.81,Delta Fuel Company,Summer,2015/07/15 08:00:00+00,,2033
