X,Y,OBJECTID,CommunityName,Resource,DataYear,Units,ReportedNo_inUnits,Reported_Lbs,AvgHH_Lbs,EstNo_inUnits,LowerCIAmt,UpperCLAmt,Estimated_Lbs,LowerCI_Lbs,UpperCI_Lbs,PerCapita_Harvest,CI_95Pcnt,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Percent_HH_AttemptingHarvest,Percent_HH_Using,Percent_Harvest,Percent_HH_GiveAway,Percent_HH_Received,Conversion_Units_to_Pounds
-16476658.3627789,8414356.69050082,1807,Chenega,Chum Salmon,1993,Ind.,242,1173.7,51.03,295,230,360,1429,1115,1743,14.14,0.22,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{CDF1C9F4-E9D1-4D7B-9749-B29CE83F68B5},52.2,65.2,52.2,43.5,47.8,4.85
-16476658.3627789,8414356.69050082,1808,Chenega,Coho Salmon,1993,Ind.,302,1642.88,71.43,368,277,459,2000,1506,2494,19.79,0.24,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{5243EA48-5B67-487E-9F37-D5288BC3ED41},47.8,73.9,47.8,43.5,65.2,5.44
-16476658.3627789,8414356.69050082,1809,Chenega,Chinook Salmon,1993,Ind.,19,294.5,12.804,23,13,33,359,200,518,3.55,0.43,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{A7CE48C9-8736-4DAF-8DF8-EC7B777A09E2},21.7,47.8,17.4,30.4,30.4,15.5
-16476658.3627789,8414356.69050082,1810,Chenega,Pink Salmon,1993,Ind.,551,1140.57,49.59,671,455,887,1389,942,1836,13.75,0.32,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{5B341A5D-67D8-451E-B1C0-BE9483825269},56.5,60.9,47.8,39.1,43.5,2.07
-16476658.3627789,8414356.69050082,1811,Chenega,Sockeye Salmon,1993,Ind.,1092,4772.04,207.48,1329,942,1716,5809,4118,7500,57.49,0.29,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{60BA0117-C666-4508-AAEF-8EA0F9A0AD67},65.2,95.7,65.2,56.5,78.3,4.37
-16476658.3627789,8414356.69050082,1812,Chenega,Landlocked Salmon,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{8FA8B899-A68B-45F7-B5CA-A529C8AF8EB5},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1813,Chenega,Unknown Salmon,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{25BE6D41-5759-4886-AB36-52941AAA8426},4.3,4.3,0,4.3,4.3,
-16476658.3627789,8414356.69050082,1814,Chenega,Non-Salmon Fish,1993,Lbs.,7388.17,7388.17,321.225,8994,5052,12830,8994,5052,12830,89.017,0.43,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{00584565-FBBD-4B61-BBC5-F5D81DE8E6DE},56.5,95.7,56.5,73.9,87,1
-16476658.3627789,8414356.69050082,1815,Chenega,Herring,1993,Gal.,5.5,33,1.435,7,3,11,40,17,63,0.4,0.57,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{02395D0A-971D-428B-896F-B267F100A8EC},8.7,26.1,8.7,21.7,17.4,6
-16476658.3627789,8414356.69050082,1816,Chenega,Herring Roe,1993, ,4,28,1.217,5,1,9,34,6,62,0.34,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{50AFEFF4-AB83-4CA7-9FB7-41EB2C4636CE},8.7,30.4,4.3,17.4,30.4,
-16476658.3627789,8414356.69050082,1817,Chenega,Herring Roe/Unspecified,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{EFCFBC1B-1090-4D45-ADE0-1E0B0B2B0C88},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1818,Chenega,Herring Sac Roe,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{314A9626-70B7-4531-993D-941E9698EBF9},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1819,Chenega,Herring Spawn on Kelp,1993, ,4,28,1.217,5,1,9,34,6,62,0.34,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{A9B6F96E-7E9A-4010-8415-83ABCD992B9F},8.7,30.4,4.3,17.4,30.4,
-16476658.3627789,8414356.69050082,1820,Chenega,Smelt,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{A5124E10-E38F-4D07-B2BB-D54D40DE1AC4},0,8.7,0,4.3,8.7,
-16476658.3627789,8414356.69050082,1821,Chenega,"Eulachon (hooligan, candlefish)",1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{94F9B36B-F5D1-4088-949D-799DABC98895},0,8.7,0,4.3,8.7,
-16476658.3627789,8414356.69050082,1822,Chenega,Unknown Smelt,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{66F1185A-95B0-40D5-89C1-FCC722D0EAC2},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1823,Chenega,Cod,1993,Ind.,259,825.44,35.889,315,167,463,1005,532,1478,9.95,0.46,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{0B62AD8D-20E5-4D3F-A6AC-3F7B38E4006B},21.7,43.5,17.4,21.7,30.4,
-16476658.3627789,8414356.69050082,1824,Chenega,Pacific Cod (gray),1993,Ind.,235,752,32.696,286,138,434,915,443,1387,9.06,0.51,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{D3FEC18E-B486-4836-A8A0-E1D0F6EC73C5},17.4,39.1,13,17.4,26.1,3.2
-16476658.3627789,8414356.69050082,1825,Chenega,Pacific Tom Cod,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{E60FC334-304D-444A-B234-FCA0EA7A7A4D},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1826,Chenega,Walleye Pollock (whiting),1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{F5BD8BAF-C283-4C96-925E-4E9EF822372B},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1827,Chenega,Unknown Cod,1993,Ind.,24,73.44,3.193,29,5,53,89,15,163,0.88,0.82,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{1E318E67-9682-49E7-BB28-108AB47644A9},4.3,4.3,4.3,4.3,4.3,3.06
-16476658.3627789,8414356.69050082,1828,Chenega,Flounder,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{F2F5B58A-E903-4512-9EFC-45D576C59650},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1829,Chenega,Unknown Flounder,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{EDE2CE88-F340-4913-8484-8DF655038813},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1830,Chenega,Greenling,1993,Ind.,207,282,12.261,252,100,404,343,155,531,3.39,0.6,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{4B6222DA-9117-4942-BA88-41AAE8BE3721},21.7,26.1,21.7,17.4,8.7,
-16476658.3627789,8414356.69050082,1831,Chenega,Kelp Greenling,1993,Ind.,106,106,4.609,129,23,235,129,23,235,1.28,0.82,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{08606A2F-7AB6-4CB3-BD5F-6466774C665D},4.3,4.3,4.3,4.3,0,1
-16476658.3627789,8414356.69050082,1832,Chenega,Lingcod,1993,Ind.,25,100,4.348,30,16,44,122,67,177,1.21,0.46,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{8AE2E014-BDC9-4641-8DFF-9A5959F32DC1},17.4,17.4,17.4,17.4,4.3,4
-16476658.3627789,8414356.69050082,1833,Chenega,Unknown Greenling,1993,Ind.,76,76,3.304,93,42,144,93,42,144,0.92,0.54,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{4A8AC7D5-51C3-4F6B-B72F-1B3553A37BAD},13,17.4,13,4.3,8.7,1
-16476658.3627789,8414356.69050082,1834,Chenega,Halibut,1993,Ind.,67.29,3028.05,131.654,82,55,109,3686,2459,4913,36.48,0.32,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{73C77975-0135-4A0A-BB36-BDAC19797508},56.5,91.3,52.2,60.9,78.3,45
-16476658.3627789,8414356.69050082,1835,Chenega,Rockfish,1993,Ind.,890.02,2652.66,115.333,1084,485,1683,3229,1563,4895,31.96,0.55,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{1FC9144A-D761-418F-8D23-6865C4585091},47.8,73.9,43.5,56.5,60.9,
-16476658.3627789,8414356.69050082,1836,Chenega,Black Rockfish,1993,Ind.,201.67,302.51,13.152,246,109,383,368,163,573,3.64,0.55,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{BEABE89E-C7D5-4AEE-BE98-962941CD3DF5},17.4,26.1,17.4,13,17.4,1.5
-16476658.3627789,8414356.69050082,1837,Chenega,Red Rockfish,1993,Ind.,254.75,1019,44.304,310,209,411,1241,838,1644,12.28,0.32,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{9CAF82B7-B7E2-4126-B22A-93BE3905DA3F},47.8,73.9,43.5,56.5,60.9,4
-16476658.3627789,8414356.69050082,1838,Chenega,Unknown Rockfish,1993,Ind.,433.6,1331.15,57.876,528,95,961,1621,291,2951,16.04,0.82,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{69542E10-2976-4299-8ED0-54510494FD00},8.7,13,8.7,8.7,8.7,3.07
-16476658.3627789,8414356.69050082,1839,Chenega,Sablefish (black cod),1993,Ind.,147.75,458.03,19.914,180,42,318,558,129,987,5.52,0.76,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{2FD13859-F537-4A7A-A0DC-5922DCBEB5E7},8.7,26.1,8.7,13,17.4,3.1
-16476658.3627789,8414356.69050082,1840,Chenega,Sculpin,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{13AD78E4-4587-45D2-AAA0-2C4B1EDC7B4C},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1841,Chenega,Irish Lord,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{9EB4000E-09E3-4676-9B4A-3569ED1F49EF},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1842,Chenega,Unknown Sculpin,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{49EE2B74-FA10-48CD-B22C-B68C2A074B2B},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1843,Chenega,Shark,1993,Ind.,1,9,0.391,1,0,2,11,2,20,0.11,1,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{AD289939-F8F2-45F0-8B25-1FCD194C92D6},4.3,4.3,4.3,4.3,0,9
-16476658.3627789,8414356.69050082,1844,Chenega,Salmon Shark,1993,Ind.,1,9,0.391,1,0,2,11,2,20,0.11,1,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{C8D4924B-B1F0-4343-B828-86F46FC4E267},4.3,4.3,4.3,4.3,0,9
-16476658.3627789,8414356.69050082,1845,Chenega,Skates,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{9BAEC407-6D91-4E41-995A-53C8EDD9A2F1},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1846,Chenega,Sole,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{6A6F0DE1-783F-4D11-8290-CEE42598D5D8},0,4.3,0,4.3,4.3,
-16476658.3627789,8414356.69050082,1847,Chenega,Unknown Sole,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{89C66B1A-68A1-4B06-B14B-7D0E9CC55189},0,4.3,0,4.3,4.3,
-16476658.3627789,8414356.69050082,1848,Chenega,Tuna/Mackerel,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{DA07285A-F569-4A34-8945-F874FE17E77C},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1849,Chenega,Mackerel,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{A88EEC6D-7EE7-4217-9B9A-B113C30498AC},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1850,Chenega,Unknown Tuna/Mackerel,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{9BCC4635-7548-4A95-BBF7-D182FA268A34},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1851,Chenega,Wolffish,1993,Ind.,4,2,0.087,5,2,8,2,1,3,0.02,0.6,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{19A91156-EB42-4952-B8FD-4162C9CC59F7},8.7,8.7,8.7,8.7,0,0.5
-16476658.3627789,8414356.69050082,1852,Chenega,Burbot,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{F378FE86-C88F-44F2-92CA-26FC72DE403A},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1853,Chenega,Char,1993,Ind.,50,70,3.043,61,36,86,85,50,120,0.84,0.4,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{92C8D90E-725D-4DA5-8E96-B690B80AC458},21.7,21.7,21.7,4.3,4.3,1.4
-16476658.3627789,8414356.69050082,1854,Chenega,Dolly Varden,1993,Ind.,50,70,3.043,61,36,86,85,50,120,0.84,0.4,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{2DE6D1C6-AB63-49E1-A1C6-C91A57D7785B},21.7,21.7,21.7,4.3,4.3,1.4
-16476658.3627789,8414356.69050082,1855,Chenega,Lake Trout,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{311E8FC8-C73A-4940-96D9-27B4DD491DCF},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1856,Chenega,Grayling,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{E7EFBB59-00FC-4D37-B2A3-B74AD07F9161},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1857,Chenega,Pike,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{DD41D56E-064B-4C84-B133-D6FF30575F8D},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1858,Chenega,Sheefish,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{484DD270-9672-4520-979C-92E313174A2B},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1859,Chenega,Sturgeon,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{052B6358-00AA-4878-B2CC-A0A256E6D970},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1860,Chenega,Trout,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{BF4FA372-ACA4-4982-AA47-6B7E85CA5B20},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1861,Chenega,Cutthroat Trout,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{2707E418-1145-41E9-932C-EEE2DDB37F25},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1862,Chenega,Rainbow Trout,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{AE269E39-9AF0-4764-966D-2C4D616271A0},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1863,Chenega,Steelhead,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{062BE1F9-7812-489D-B860-69F980D8446A},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1864,Chenega,Unknown Trout,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{9042D06A-49A0-4BB9-B798-60E8963261FC},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1865,Chenega,Whitefish,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{C2C775BA-47AB-44F4-967B-C78DD06A0A6A},0,4.3,0,4.3,4.3,
-16476658.3627789,8414356.69050082,1866,Chenega,Humpback Whitefish,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{3CAC0552-48D5-479B-88AE-A4D22CB082C1},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1867,Chenega,Unknown Whitefish,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{A7D65FF3-4AEE-40FB-BBAE-5CAEB7FA7FAE},0,4.3,0,4.3,4.3,
-16476658.3627789,8414356.69050082,1868,Chenega,Unknown Non-Salmon Fish,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{28BF188F-EA90-46F9-868C-17A43C3A61EE},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1869,Chenega,Black Oystercatcher Eggs,1993,Ind.,4,0.2,0.009,5,1,9,0,0,0,0,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{7AC52577-32E6-49DB-8389-48750D00C75F},4.3,4.3,4.3,0,0,0.05
-16476658.3627789,8414356.69050082,1870,Chenega,"Chitons (bidarkis, gumboots)",1993,Gal.,17,68,2.957,21,14,28,83,57,109,0.82,0.33,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{1F51C4DF-CEF8-4446-8FCC-11B75E8D4242},34.8,47.8,34.8,26.1,30.4,4
-16476658.3627789,8414356.69050082,1871,Chenega,Red (large) Chitons,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{578CBA9A-19A0-478F-80FD-A8CC59746283},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1872,Chenega,Black (small) Chitons,1993,Gal.,17,68,2.957,21,14,28,83,57,109,0.82,0.33,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{1BBC0D58-FFE8-4ECE-A930-AEDD96459C80},34.8,43.5,34.8,26.1,26.1,4
-16476658.3627789,8414356.69050082,1873,Chenega,Unknown Chitons,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{8A3B0E2E-48D0-4DCD-B456-8C332AC3FAE1},0,4.3,0,0,4.3,
-16476658.3627789,8414356.69050082,1874,Chenega,Clams,1993,Gal.,77.5,232.5,10.109,94,67,121,283,202,364,2.8,0.28,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{7082AE45-5B6F-437A-B563-A9A6F1B5AAC1},52.2,65.2,52.2,30.4,39.1,3
-16476658.3627789,8414356.69050082,1875,Chenega,Butter Clams,1993,Gal.,35.5,106.5,4.63,43,26,60,130,80,180,1.29,0.39,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{32318F9B-7614-4225-A911-AFAD0D2DA067},30.4,34.8,30.4,17.4,21.7,3
-16476658.3627789,8414356.69050082,1876,Chenega,Horse Clams (Gaper),1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{28930CC0-A682-4AE8-9AA3-0FD3DD745398},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1877,Chenega,Pacific Littleneck Clams (Steamers),1993,Gal.,12,36,1.565,15,8,22,44,24,64,0.44,0.46,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{85C225C2-77BC-446F-B51E-6E63D36E506D},17.4,17.4,17.4,8.7,8.7,3
-16476658.3627789,8414356.69050082,1878,Chenega,Pinkneck Clams,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{DB067F8C-8B35-4E1D-9CE8-C7333F0B8C8D},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1879,Chenega,Razor Clams,1993,Gal.,30,90,3.913,37,19,55,110,56,164,1.09,0.48,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{5DD83F56-A12A-49EE-9723-12433A6D737C},13,26.1,13,13,17.4,3
-16476658.3627789,8414356.69050082,1880,Chenega,Unknown Clams,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{56F56ACA-C545-4AE7-987E-19157982CCB6},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1881,Chenega,Cockles,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{1B332DAE-CC18-4F37-BE66-98E24CEADF43},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1882,Chenega,Crabs,1993,Ind.,12,19.2,0.835,15,3,27,23,4,42,0.23,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{C79719AF-930D-448E-9718-C558916A5B2A},4.3,8.7,4.3,4.3,8.7,1.6
-16476658.3627789,8414356.69050082,1883,Chenega,Dungeness Crab,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{B1553CAF-ACE6-453E-9085-DAACD264FE4F},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1884,Chenega,King Crab,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{BE582034-9DD2-4B58-8085-CBE9D825E4AA},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1885,Chenega,Unknown King Crab,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{9845611B-5C46-458F-9B0F-E6C79BD444E9},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1886,Chenega,Tanner Crab,1993,Ind.,12,19.2,0.835,15,3,27,23,4,42,0.23,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{DEDAFE6C-AAA4-402E-A672-F60D0AF6D11A},4.3,8.7,4.3,4.3,8.7,1.6
-16476658.3627789,8414356.69050082,1887,Chenega,Unknown Tanner Crab,1993,Ind.,12,19.2,0.835,15,3,27,23,4,42,0.23,0.8,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{FE161231-67BE-492E-9B19-6E1FDB8468F1},4.3,8.7,4.3,4.3,8.7,1.6
-16476658.3627789,8414356.69050082,1888,Chenega,Unknown Crab,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{EF145000-F364-46B6-8A1D-C1F7D444D0B4},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1889,Chenega,Mussels,1993,Gal.,3.66,10.98,0.477,4,1,7,13,4,22,0.13,0.75,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{20CC3CB5-C07B-460C-BE03-ED1AB96F5693},13,13,13,0,4.3,3
-16476658.3627789,8414356.69050082,1890,Chenega,Octopus,1993,Ind.,209.5,838,36.435,255,75,435,1020,301,1739,10.1,0.7,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{B0A72867-0132-4F56-A256-585784965790},34.8,60.9,34.8,39.1,47.8,4
-16476658.3627789,8414356.69050082,1891,Chenega,Oyster,1993,Gal.,1,3,0.13,1,0,2,4,1,7,0.04,1,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{5C70FF7F-EE38-4930-B8E0-A8C8AC454759},4.3,4.3,4.3,0,0,3
-16476658.3627789,8414356.69050082,1892,Chenega,Rock Oyster,1993,Gal.,1,3,0.13,1,0,2,4,1,7,0.04,1,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{EA4AF533-4ACA-45B1-9974-6CF4596494BF},4.3,4.3,4.3,0,0,3
-16476658.3627789,8414356.69050082,1893,Chenega,Scallops,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{49E23454-917E-4B9E-AD7C-D9781617E857},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1894,Chenega,Sea Urchin,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{57A17893-DC8E-42A6-B395-ACC0D04FFC25},0,0,0,0,0,
-16476658.3627789,8414356.69050082,1895,Chenega,Squid,1993, ,0,0,0,0,0,0,0,0,0,0,,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{F4E4380F-BD62-4803-855F-20F125431555},0,4.3,0,0,4.3,
-16476658.3627789,8414356.69050082,1896,Chenega,Fish,1997,Lbs.,18401.2,18401.24,1226.75,25762,17861,33662,25762,17861,33662,438.12,0.31,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{D85972EA-599D-472C-A098-8B6AE04B17E5},93.3,100,93.3,80,93.3,1
-16476658.3627789,8414356.69050082,1897,Chenega,Salmon,1997,Ind.,1704.3,9444.07,629.6,2386,1481,3291,13222,8548,17896,224.86,0.38,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{3D006C73-8555-4807-A654-13E333E174C5},80,86.7,80,66.7,80,
-16476658.3627789,8414356.69050082,1898,Chenega,Chum Salmon,1997,Ind.,580.1,3521.39,234.76,812,440,1185,4930,2668,7192,83.84,0.46,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{D3F736BE-95A3-47A7-862B-A00AEF3ED8B9},73.3,80,73.3,60,46.7,6.07
-16476658.3627789,8414356.69050082,1899,Chenega,Coho Salmon,1997,Ind.,114,734.16,48.94,160,87,232,1028,561,1495,17.48,0.45,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{B9099606-4190-43B8-B48A-210F69A623CD},60,66.7,46.7,40,46.7,6.44
-16476658.3627789,8414356.69050082,1900,Chenega,Chinook Salmon,1997,Ind.,136,2198.12,146.54,190,128,252,3077,2076,4079,52.34,0.33,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{69855FEC-6EA4-46D2-9C7E-F60B439761BF},66.7,73.3,66.7,53.3,73.3,16.16
-16476658.3627789,8414356.69050082,1901,Chenega,Pink Salmon,1997,Ind.,459.1,1230.39,82.03,643,395,891,1723,1058,2387,29.29,0.39,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{3F591207-B533-409D-A4DF-95A63D7333B8},73.3,80,73.3,46.7,40,2.68
-16476658.3627789,8414356.69050082,1902,Chenega,Sockeye Salmon,1997,Ind.,383,1712.01,114.13,536,263,810,2397,1173,3620,40.76,0.51,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{B2B9C03B-EF56-441D-AC4B-382224A67DDC},73.3,80,66.7,60,73.3,4.47
-16476658.3627789,8414356.69050082,1903,Chenega,Landlocked Salmon,1997,Ind.,32,48,3.2,45,9,81,67,13,122,1.14,0.81,,,GIS_OWNER_CDO,2019/04/10 02:49:29+00,{74205036-7355-4485-B573-DE587E9335F0},13.3,13.3,13.3,0,0,1.5
